"","X.1","X","logFC","AveExpr","t","P.Value","adj.P.Val","B","Acc","SYM","gene_id","UniSYM","UniENTREZ","matchSYM"
"233","P07340|AT1B1_RAT","P07340|AT1B1_RAT",2.08382288614911,24.3856404622396,2.48345986549942,0.0327071431475929,0.109765337598681,-3.7402209187535,"P07340","Atp1b1",25650,"Atp1b1","25650","Atp1b1"
"234","Q63374|NRX2A_RAT","Q63374|NRX2A_RAT",1.32456143697107,25.3739417394002,2.4805423452128,0.0328699243821203,0.109765337598681,-3.74484539831185,"Q63374","Nrxn2",116595,"Nrxn2","116595","Nrxn2"
"235","tr|D4A6T9|D4A6T9_RAT","tr|D4A6T9|D4A6T9_RAT",1.22035535176596,21.6974452336629,2.47454431176522,0.0332070993386418,0.109765337598681,-3.754349520236,"D4A6T9","Mark4",680407,"Mark4","680407","Mark4"
"236","tr|D3ZKV7|D3ZKV7_RAT","tr|D3ZKV7|D3ZKV7_RAT",1.57654317220053,19.8373832702637,2.47373877705946,0.0332526412997415,0.109765337598681,-3.75562559201718,"D3ZKV7",NA,NA,"Tnrc18","","Tnrc18"
"237","O88279|SLIT1_RAT","O88279|SLIT1_RAT",1.21427853902181,21.8388102849325,2.47344692531838,0.0332691567384897,0.109765337598681,-3.75608790375181,"O88279","Slit1",65047,"Slit1","65047","Slit1"
"238","P04256|ROA1_RAT","P04256|ROA1_RAT",1.36652819315593,24.091560681661,2.46742493049894,0.033611745536636,0.109765337598681,-3.76562481039829,"P04256","Hnrnpa1",29578,"Hnrnpa1","29578","Hnrnpa1"
"239","tr|F1MA42|F1MA42_RAT","tr|F1MA42|F1MA42_RAT",1.34475962320962,21.9355246225993,2.46693715088586,0.033639647107273,0.109765337598681,-3.76639710215959,"F1MA42","Sez6",192247,"Sez6","192247","Sez6"
"240","P62944|AP2B1_RAT","P62944|AP2B1_RAT",1.39861615498859,24.1383148829142,2.46547497339848,0.0337234224379316,0.109765337598681,-3.7687119628317,"P62944","Ap2b1",140670,"Ap2b1","140670","Ap2b1"
"241","Q62950|DPYL1_RAT","Q62950|DPYL1_RAT",1.3704344431559,22.7958892186482,2.46123238345025,0.0339676684444962,0.109765337598681,-3.77542716024413,"Q62950","Crmp1",25415,"Crmp1","25415","Crmp1"
"242","Q6PDV7|RL10_RAT","Q6PDV7|RL10_RAT",1.21773656209309,21.8060919443766,2.45973174682833,0.0340544773405318,0.109765337598681,-3.77780183955055,"Q6PDV7","Rpl10",81764,"Rpl10","81764","Rpl10"
"243","Q9WVC1|SLIT2_RAT","Q9WVC1|SLIT2_RAT",1.24763997395837,20.2385870615641,2.45712035042,0.0342060636319603,0.109765337598681,-3.78193356398803,"Q9WVC1",NA,NA,"Slit2","","Slit2"
"244","A7VJC2|ROA2_RAT","A7VJC2|ROA2_RAT",1.22228304545083,23.0149323145549,2.45703515201483,0.0342110204229025,0.109765337598681,-3.78206834954658,"A7VJC2","Hnrnpa2b1",362361,"Hnrnpa2b1","362361","Hnrnpa2b1"
"245","tr|F7EL93|F7EL93_RAT","tr|F7EL93|F7EL93_RAT",1.23297564188642,23.4578008651734,2.45130035695873,0.034546300950544,0.109765337598681,-3.79113879056141,"F7EL93",NA,NA,"Igdcc4","","Igdcc4"
"247","Q9R066|CXAR_RAT","Q9R066|CXAR_RAT",1.90025011698407,20.3424997329712,2.45004883645618,0.0346198997286023,0.109765337598681,-3.79311770045091,"Q9R066","Cxadr",89843,"Cxadr","89843","Cxadr"
"248","tr|D3ZPJ0|D3ZPJ0_RAT","tr|D3ZPJ0|D3ZPJ0_RAT",1.53698539733884,20.8834975560506,2.44784336247474,0.0347499745068413,0.109765337598681,-3.79660451565306,"D3ZPJ0","Shisa7",691429,"Shisa7","691429","Shisa7"
"249","Q63633|S12A5_RAT","Q63633|S12A5_RAT",1.45428657531738,21.0111633936564,2.44428339885596,0.0349609515762429,0.109765337598681,-3.80223142765689,"Q63633","Slc12a5",171373,"Slc12a5","171373","Slc12a5"
"250","tr|G3V7K5|G3V7K5_RAT","tr|G3V7K5|G3V7K5_RAT",1.75973828633627,24.5947624842326,2.44410075423495,0.0349718097721193,0.109765337598681,-3.80252007304804,"G3V7K5","Npc1",266732,"Npc1","266732","Npc1"
"251","P61765|STXB1_RAT","P61765|STXB1_RAT",1.19541358947754,21.1211913426717,2.44274874814512,0.0350522897420723,0.109765337598681,-3.8046566024457,"P61765","Stxbp1",25558,"Stxbp1","25558","Stxbp1"
"252","P16970|ABCD3_RAT","P16970|ABCD3_RAT",2.37666257222493,23.8930997848511,2.44026748413433,0.0352004653265318,0.109791927566087,-3.80857703731462,"P16970","Abcd3",25270,"Abcd3","25270","Abcd3"
"253","Q99J86|ATRN_RAT","Q99J86|ATRN_RAT",1.61176045735681,24.1671784718831,2.43746975927639,0.0353682794409873,0.109879318737613,-3.81299651332272,"Q99J86","Atrn",83526,"Atrn","83526","Atrn"
"254","tr|D4A2Q3|D4A2Q3_RAT","tr|D4A2Q3|D4A2Q3_RAT",1.25515683492023,24.9896618525187,2.42586557524048,0.0360727759435082,0.111349269749954,-3.83131612484671,"D4A2Q3",NA,NA,"Psd3","","Psd3"
"255","Q80WF4|T132A_RAT","Q80WF4|T132A_RAT",1.83487701416013,25.0609817504883,2.42501812275817,0.0361247630868172,0.111349269749954,-3.83265329219922,"Q80WF4","Tmem132a",338474,"Tmem132a","338474","Tmem132a"
"256","tr|D3ZTW6|D3ZTW6_RAT","tr|D3ZTW6|D3ZTW6_RAT",1.28432528177893,19.1053489049276,2.41492030567536,0.0367499157236769,0.112099838722608,-3.84857871380991,"D3ZTW6","Ccser1",500153,"Ccser1","500153","Ccser1"
"257","Q99376|TFR1_RAT","Q99376|TFR1_RAT",1.90789159138999,24.2467473347982,2.41483772091962,0.0367550721296867,0.112099838722608,-3.84870890125044,"Q99376",NA,NA,"Tfrc","64678","Tfrc"
"258","tr|A0A0U1RS25|A0A0U1RS25_RAT","tr|A0A0U1RS25|A0A0U1RS25_RAT",1.22319285074867,20.7721875508626,2.41418054188206,0.0367961302677261,0.112099838722608,-3.84974485094523,"A0A0U1RS25","Upf1",684558,"Upf1","684558","Upf1"
"260","tr|B2RZD6|B2RZD6_RAT","tr|B2RZD6|B2RZD6_RAT",1.18118222554526,20.4955212275187,2.40472036230428,0.037392187034443,0.112278459313728,-3.86465074689079,"B2RZD6","Ndufa4",681024,"Ndufa4","681024","Ndufa4"
"261","Q7TMB7|PLPR4_RAT","Q7TMB7|PLPR4_RAT",1.26197242736813,23.1557448705037,2.39832041262063,0.0378007973120524,0.112278459313728,-3.87472756802163,"Q7TMB7",NA,NA,"Plppr4","","Plppr4"
"262","P19945|RLA0_RAT","P19945|RLA0_RAT",1.17907842000324,20.7995382944743,2.39433370469652,0.0380575451545155,0.112278459313728,-3.88100170630576,"P19945","Rplp0",64205,"Rplp0","64205","Rplp0"
"263","B5DEL3|TTC17_RAT","B5DEL3|TTC17_RAT",1.18197377522783,20.5741430918376,2.39418360685528,0.0380672449674297,0.112278459313728,-3.88123787964106,"B5DEL3","Ttc17",311224,"Ttc17","311224","Ttc17"
"264","P97546|NPTN_RAT","P97546|NPTN_RAT",2.24033292134604,23.5215705235799,2.39200323308998,0.0382084217959828,0.112278459313728,-3.88466824389729,"P97546","Nptn",56064,"Nptn","56064","Nptn"
"265","O55012|PICAL_RAT","O55012|PICAL_RAT",1.47688547770181,22.9550501505534,2.39060756173524,0.0382990596006474,0.112278459313728,-3.88686367560484,"O55012","Picalm",89816,"Picalm","89816","Picalm"
"266","tr|D4A517|D4A517_RAT","tr|D4A517|D4A517_RAT",1.23042424519857,24.9882920583089,2.39036340783426,0.0383149371335639,0.112278459313728,-3.88724770731014,"D4A517","Slc39a10",363229,"Slc39a10","363229","Slc39a10"
"267","tr|Q5XIA6|Q5XIA6_RAT","tr|Q5XIA6|Q5XIA6_RAT",1.28705342610677,20.7638047536214,2.38945202353495,0.038374262295526,0.112278459313728,-3.88868115353873,"Q5XIA6","Smpd1",308909,"Smpd1","308909","Smpd1"
"268","Q64605|PTPRS_RAT","Q64605|PTPRS_RAT",1.20628229777013,24.2933813730876,2.38780583381791,0.0384816470017863,0.112278459313728,-3.8912700072705,"Q64605","Ptprs",25529,"Ptprs","25529","Ptprs"
"269","Q03348|PTPRA_RAT","Q03348|PTPRA_RAT",1.31876945495606,24.5627705256144,2.38574056452501,0.038616786251959,0.112278459313728,-3.89451735089944,"Q03348",NA,NA,"Ptpra","","Ptpra"
"270","Q9QYP2|CELR2_RAT","Q9QYP2|CELR2_RAT",1.31567064921061,22.9808130264282,2.38430528829404,0.0387109764853581,0.112278459313728,-3.8967737453463,"Q9QYP2",NA,NA,"Celsr2","","Celsr2"
"271","Q63617|HYOU1_RAT","Q63617|HYOU1_RAT",1.2124506632487,28.0142669677735,2.38391906665078,0.0387363607966955,0.112278459313728,-3.89738087094512,"Q63617","Hyou1",192235,"Hyou1","192235","Hyou1"
"272","tr|D4A1G8|D4A1G8_RAT","tr|D4A1G8|D4A1G8_RAT",1.19734446207683,20.3205674489339,2.38008331250821,0.0389893524795873,0.112278459313728,-3.90340931443989,"D4A1G8","Cep170b",500726,"Cep170b","500726","Cep170b"
"273","Q4V887|S39A6_RAT","Q4V887|S39A6_RAT",1.97367604573567,23.4105167388916,2.37996048929784,0.0389974801433178,0.112278459313728,-3.90360231232701,"Q4V887","Slc39a6",291733,"Slc39a6","291733","Slc39a6"
"274","Q5RJY4|DRS7B_RAT","Q5RJY4|DRS7B_RAT",1.36812655131026,20.9596293767293,2.37584583527444,0.0392707239408568,0.112652514662458,-3.91006654197209,"Q5RJY4","Dhrs7b",287380,"Dhrs7b","287380","Dhrs7b"
"275","Q9JKS6|PCLO_RAT","Q9JKS6|PCLO_RAT",1.23598098754886,25.451945622762,2.36737622134942,0.0398390890687327,0.113586259170521,-3.9233643862578,"Q9JKS6","Pclo",56768,"Pclo","56768","Pclo"
"276","O35824|DNJA2_RAT","O35824|DNJA2_RAT",1.18801244099936,20.6098976135254,2.36605756550164,0.0399283012921843,0.113586259170521,-3.92543376578017,"O35824",NA,NA,"Dnaja2","","Dnaja2"
"277","Q63092|CAMKV_RAT","Q63092|CAMKV_RAT",1.18605931599937,20.8618761698405,2.36456134985527,0.0400297630919013,0.113586259170521,-3.92778146406332,"Q63092","Camkv",79011,"Camkv","79011","Camkv"
"278","tr|M0RAP5|M0RAP5_RAT","tr|M0RAP5|M0RAP5_RAT",1.28018252054847,22.4744265874227,2.36103322710478,0.0402700137668033,0.113688289278573,-3.93331602427085,"M0RAP5","Sbf1",300147,"Sbf1","300147","Sbf1"
"279","P11275|KCC2A_RAT","P11275|KCC2A_RAT",1.28571637471514,21.9304615656535,2.35537750696044,0.0406580932024836,0.113688289278573,-3.94218405413855,"P11275","Camk2a",25400,"Camk2a","25400","Camk2a"
"280","Q9JKA8|HCN3_RAT","Q9JKA8|HCN3_RAT",1.215664545695,22.2008879979451,2.35355811870832,0.040783710753102,0.113688289278573,-3.94503573119476,"Q9JKA8","Hcn3",114245,"Hcn3","114245","Hcn3"
"281","tr|F1M4J1|F1M4J1_RAT","tr|F1M4J1|F1M4J1_RAT",1.31813430786134,22.3612181345622,2.35352695261681,0.0407858658845246,0.113688289278573,-3.94508457577744,"F1M4J1","LOC100294508",100294508,"LOC100294508","100294508","Loc100294508"
"282","tr|G3V824|G3V824_RAT","tr|G3V824|G3V824_RAT",1.22497177124019,23.4818121592204,2.3518929330161,0.0408990143320476,0.113688289278573,-3.94764525061315,"G3V824","Igf2r",25151,"Igf2r","25151","Igf2r"
"283","tr|D3ZHG3|D3ZHG3_RAT","tr|D3ZHG3|D3ZHG3_RAT",1.25219726562502,24.0867614746094,2.35139478582525,0.0409335698038626,0.113688289278573,-3.94842581286718,"D3ZHG3",NA,NA,"Ptk7","","Ptk7"
"284","Q99JD4|CLAP2_RAT","Q99JD4|CLAP2_RAT",1.20727157592773,24.0612862904867,2.34701597516215,0.041238550455086,0.114132044569358,-3.95528538930868,"Q99JD4","Clasp2",114514,"Clasp2","114514","Clasp2"
"285","Q9ESQ7|PSD1_RAT","Q9ESQ7|PSD1_RAT",1.17179361979166,22.0183645884196,2.34146216331155,0.0416285667851941,0.114258612061464,-3.96398118174374,"Q9ESQ7","Psd",171381,"Psd","171381","Psd"
"286","Q8CFD0|SFXN5_RAT","Q8CFD0|SFXN5_RAT",1.35408973693847,22.3277158737183,2.33803403700041,0.0418711040733185,0.114258612061464,-3.96934619841518,"Q8CFD0","Sfxn5",261737,"Sfxn5","261737","Sfxn5"
"287","Q5M9G3|CAPR1_RAT","Q5M9G3|CAPR1_RAT",1.18229293823244,22.4351183573405,2.33690756188297,0.0419511023285425,0.114258612061464,-3.97110870924519,"Q5M9G3","Caprin1",362173,"Caprin1","362173","Caprin1"
"288","O08679|MARK2_RAT","O08679|MARK2_RAT",1.3266169230143,22.2818832397461,2.33532272725391,0.042063904538118,0.114258612061464,-3.97358802545342,"O08679","Mark2",60328,"Mark2","60328","Mark2"
"289","O88778|BSN_RAT","O88778|BSN_RAT",1.1638565063477,25.2770659128825,2.33505269992245,0.0420831535294121,0.114258612061464,-3.97401041487372,"O88778",NA,NA,"Bsn","","Bsn"
"291","tr|Q4V8H7|Q4V8H7_RAT","tr|Q4V8H7|Q4V8H7_RAT",1.14572207132974,22.0014607111613,2.33199320591457,0.0423018525571069,0.114258612061464,-3.97879537222196,"Q4V8H7","Wwp1",297930,"Wwp1","297930","Wwp1"
"292","Q6URK4|ROA3_RAT","Q6URK4|ROA3_RAT",1.18491236368813,22.4788589477539,2.32829308135949,0.0425678284722606,0.114583264312318,-3.98458016773487,"Q6URK4","Hnrnpa3",362152,"Hnrnpa3","362152","Hnrnpa3"
"293","P97700|M2OM_RAT","P97700|M2OM_RAT",1.30701891581217,25.8872067133586,2.32429253836706,0.04285723637807,0.114903586791151,-3.99083204741924,"P97700","Slc25a11",64201,"Slc25a11","64201","Slc25a11"
"294","tr|A0A0G2JZB7|A0A0G2JZB7_RAT","tr|A0A0G2JZB7|A0A0G2JZB7_RAT",2.07296498616534,19.9449342091878,2.32033206829243,0.0431456366332514,0.114903586791151,-3.99701862947104,"A0A0G2JZB7",NA,NA,"Nav3","","Nav3"
"296","P70582|NUP54_RAT","P70582|NUP54_RAT",1.17592811584473,21.1499083836873,2.31744018148386,0.0433574182470112,0.114903586791151,-4.0015343035554,"P70582","Nup54",53372,"Nup54","53372","Nup54"
"297","tr|D3ZT20|D3ZT20_RAT","tr|D3ZT20|D3ZT20_RAT",1.367338180542,24.3661190668742,2.31661863209542,0.0434177675279541,0.114903586791151,-4.00281688899365,"D3ZT20",NA,NA,"Fbxo41","","Fbxo41"
"298","Q8CGU4|AGAP2_RAT","Q8CGU4|AGAP2_RAT",1.30663045247397,22.5933615366618,2.31257893656815,0.0437157088651447,0.115303849557059,-4.00912188122364,"Q8CGU4","Agap2",65218,"Agap2","65218","Agap2"
"299","tr|D3ZYR4|D3ZYR4_RAT","tr|D3ZYR4|D3ZYR4_RAT",1.23519961039229,23.111133257548,2.31051255091082,0.0438688816198163,0.115320872753096,-4.01234591802851,"D3ZYR4",NA,NA,"Sema4d","","Sema4d"
"300","tr|M0R7B4|M0R7B4_RAT","tr|M0R7B4|M0R7B4_RAT",1.13818550109863,20.0450531641643,2.30746608264496,0.044095658585108,0.115530625492983,-4.0170977506713,"M0R7B4","LOC684828",684828,"Hist1h1d","684828","Hist1h1d"
"301","D3ZPX4|PLXA3_RAT","D3ZPX4|PLXA3_RAT",1.13292757670087,24.4140501022339,2.29579443991775,0.04497510637581,0.116510965791498,-4.03528784550776,"D3ZPX4","Plxna3",309280,"Plxna3","309280","Plxna3"
"302","Q5MPA9|DCLK2_RAT","Q5MPA9|DCLK2_RAT",1.24619293212893,23.218537012736,2.29538985380052,0.0450058959162278,0.116510965791498,-4.03591795232502,"Q5MPA9","Dclk2",310698,"Dclk2","310698","Dclk2"
"303","tr|D4AE63|D4AE63_RAT","tr|D4AE63|D4AE63_RAT",1.20144399007167,23.2597649892171,2.29482078365349,0.0450492376440213,0.116510965791498,-4.03680417861201,"D4AE63","Myorg",366360,"Myorg","366360","Myorg"
"304","tr|A0A0G2JXD0|A0A0G2JXD0_RAT","tr|A0A0G2JXD0|A0A0G2JXD0_RAT",1.24907684326173,21.0793991088867,2.29464327552667,0.045062765395185,0.116510965791498,-4.03708060427408,"A0A0G2JXD0",NA,NA,"LOC103692829","","LOC103692829"
"305","tr|A0A0G2K5E4|A0A0G2K5E4_RAT","tr|A0A0G2K5E4|A0A0G2K5E4_RAT",1.5573361714681,21.5183149973552,2.28523449173104,0.0457854878262793,0.116918821334959,-4.05172433562842,"A0A0G2K5E4","Dnaja3",360481,"Dnaja3","360481","Dnaja3"
"306","P11442|CLH1_RAT","P11442|CLH1_RAT",1.17911338806152,20.9560187657674,2.28501133109722,0.0458027657860687,0.116918821334959,-4.05207146484929,"P11442","Cltc",54241,"Cltc","54241","Cltc"
"307","Q9JKA9|HCN2_RAT","Q9JKA9|HCN2_RAT",1.57818031311037,19.7550287246704,2.28376318369055,0.0458995191822481,0.116918821334959,-4.05401280581092,"Q9JKA9","Hcn2",114244,"Hcn2","114244","Hcn2"
"308","tr|D3ZTG3|D3ZTG3_RAT","tr|D3ZTG3|D3ZTG3_RAT",1.30215581258137,22.1937192281087,2.28094774054899,0.0461184960357238,0.116918821334959,-4.05839083265089,"D3ZTG3",NA,NA,"Fam171b","","Fam171b"
"309","P48303|S1PR1_RAT","P48303|S1PR1_RAT",1.18208948771158,21.2888978322347,2.28047477168592,0.0461553816844814,0.116918821334959,-4.05912615803645,"P48303","S1pr1",29733,"S1pr1","29733","S1pr1"
"310","tr|D3ZC56|D3ZC56_RAT","tr|D3ZC56|D3ZC56_RAT",1.16634241739914,21.0714906056722,2.27907671470185,0.0462645804069246,0.116918821334959,-4.06129947748924,"D3ZC56",NA,NA,"Dst","","Dst"
"311","P23576|GBRA2_RAT","P23576|GBRA2_RAT",1.32653554280597,24.0742982228597,2.2781074179669,0.0463404371386366,0.116918821334959,-4.06280606441673,"P23576",NA,NA,"Gabra2","","Gabra2"
"312","Q505J8|SYFA_RAT","Q505J8|SYFA_RAT",1.14096895853682,21.1444438298543,2.27721321217194,0.0464105244993729,0.116918821334959,-4.06419578217189,"Q505J8","Farsa",288917,"Farsa","288917","Farsa"
"313","Q3MIB4|LONP2_RAT","Q3MIB4|LONP2_RAT",1.2339738210042,20.4156020482381,2.27245252605472,0.0467854023430058,0.117180486853694,-4.07159202907955,"Q3MIB4","Lonp2",291922,"Lonp2","291922","Lonp2"
"314","P60711|ACTB_RAT","P60711|ACTB_RAT",1.35207366943363,26.9911053975423,2.27079881858817,0.0469163099852804,0.117180486853694,-4.07416025162457,"P60711","Actb",81822,"Actb","81822","Actb"
"315","P49134|ITB1_RAT","P49134|ITB1_RAT",1.3369000752767,24.6169611612956,2.26843043445555,0.0471044114180774,0.117180486853694,-4.07783747678736,"P49134","Itgb1",24511,"Itgb1","24511","Itgb1"
"316","tr|F1LZB7|F1LZB7_RAT","tr|F1LZB7|F1LZB7_RAT",1.11133766174316,21.7029790878296,2.26835103574712,0.0471107300836735,0.117180486853694,-4.07796073529332,"F1LZB7","Frmd4b",252858,"Frmd4b","252858","Frmd4b"
"317","Q5BK63|NDUA9_RAT","Q5BK63|NDUA9_RAT",1.1131629943848,22.6274706522624,2.25658593518296,0.0480561662740934,0.119155036881506,-4.09621160220806,"Q5BK63","Ndufa9",362440,"Ndufa9","362440","Ndufa9"
"318","Q9QZG1|S22AN_RAT","Q9QZG1|S22AN_RAT",1.16887919108069,21.2142105102539,2.25469653374856,0.0482097034762362,0.119159833120508,-4.09914009971314,"Q9QZG1","Slc22a23",64559,"Slc22a23","64559","Slc22a23"
"319","P24049|RL17_RAT","P24049|RL17_RAT",1.29913520812989,21.8090403874715,2.25037611901251,0.0485625807087002,0.119492092150836,-4.10583396672676,"P24049","Rpl17",291434,"Rpl17","291434","Rpl17"
"320","Q64232|TECR_RAT","Q64232|TECR_RAT",2.68601417541503,24.0300340652466,2.24908888760087,0.0486682009764766,0.119492092150836,-4.10782764428354,"Q64232","Tecr",191576,"Tecr","191576","Tecr"
"321","P32551|QCR2_RAT","P32551|QCR2_RAT",1.58198356628417,22.5847412745158,2.24748390371309,0.0488002055730515,0.119492092150836,-4.11031300542909,"P32551","Uqcrc2",293448,"Uqcrc2","293448","Uqcrc2"
"322","tr|Q3L472|Q3L472_RAT","tr|Q3L472|Q3L472_RAT",1.25689442952475,21.2637507120768,2.23885648507789,0.0495157500410713,0.120766300097753,-4.12366408755623,"Q3L472","Sulf2",311642,"Sulf2","311642","Sulf2"
"323","tr|F1LS01|F1LS01_RAT","tr|F1LS01|F1LS01_RAT",1.10535176595049,25.0229276021321,2.23588639053927,0.0497644289461746,0.120766300097753,-4.12825693525344,"F1LS01",NA,NA,"Pcdh9","","Pcdh9"
"324","P21807|PERI_RAT","P21807|PERI_RAT",1.25295066833498,21.5257635116577,2.23430872367935,0.0498970146490567,0.120766300097753,-4.13069586343875,"P21807",NA,NA,"Prph","","Prph"
"325","P15865|H14_RAT","P15865|H14_RAT",1.13872210184733,20.7089217503866,2.23385539768221,0.0499351749768061,0.120766300097753,-4.13139657125138,"P15865","Hist1h1d",201097,"H1-4","201097","H1-4"
"326","P29457|SERPH_RAT","P29457|SERPH_RAT",1.64649836222333,24.6929270426432,2.22971796420332,0.0502847663440925,0.1212387311241,-4.13778990183132,"P29457","Serpinh1",29345,"Serpinh1","29345","Serpinh1"
"327","P63036|DNJA1_RAT","P63036|DNJA1_RAT",1.2428652445475,20.9352086385091,2.22314876149886,0.0508447004653563,0.122213867173609,-4.14793375525597,"P63036","Dnaja1",65028,"Dnaja1","65028","Dnaja1"
"328","Q60587|ECHB_RAT","Q60587|ECHB_RAT",1.61113929748537,24.5841093063354,2.21888683430199,0.0512111917967559,0.122599140943982,-4.15451009058053,"Q60587","Hadhb",171155,"Hadhb","171155","Hadhb"
"329","Q498R3|DJC10_RAT","Q498R3|DJC10_RAT",1.12476730346679,21.9084103902181,2.21662184105062,0.051407001057453,0.122599140943982,-4.15800354450636,"Q498R3","Dnajc10",295690,"Dnajc10","295690","Dnajc10"
"330","tr|A0A0G2K6F2|A0A0G2K6F2_RAT","tr|A0A0G2K6F2|A0A0G2K6F2_RAT",1.11299959818524,22.5063784917196,2.21540068300462,0.0515128705808468,0.122599140943982,-4.15988657824236,"A0A0G2K6F2",NA,NA,"Csmd2","","Csmd2"
"331","Q8CFG5|CA2D3_RAT","Q8CFG5|CA2D3_RAT",1.8367938995361,21.8278487523397,2.21262545380099,0.0517542560867186,0.122599140943982,-4.16416484469159,"Q8CFG5","Cacna2d3",306243,"Cacna2d3","306243","Cacna2d3"
"332","tr|D4A062|D4A062_RAT","tr|D4A062|D4A062_RAT",1.22001647949217,20.6595306396485,2.21227427556022,0.0517848788720129,0.122599140943982,-4.16470610301255,"D4A062","Slitrk3",310519,"Slitrk3","310519","Slitrk3"
"333","Q62609|NOE1_RAT","Q62609|NOE1_RAT",1.17922210693356,22.6364542643229,2.20585154919761,0.052348038820272,0.123504450821497,-4.17460065014172,"Q62609","Olfm1",93667,"Olfm1","93667","Olfm1"
"334","O08875|DCLK1_RAT","O08875|DCLK1_RAT",1.17382431030273,25.1886412302653,2.20337823595473,0.0525664784101335,0.123504450821497,-4.17840859601405,"O08875","Dclk1",83825,"Dclk1","83825","Dclk1"
"335","P62986|RL40_RAT","P62986|RL40_RAT",1.42648633321127,23.1460084915161,2.20215198294612,0.0526751054372566,0.123504450821497,-4.18029606961739,"P62986","Uba52",64156,"Uba52","64156","Uba52"
"336","tr|G3V6U3|G3V6U3_RAT","tr|G3V6U3|G3V6U3_RAT",1.10018157958987,23.4501234690348,2.19738829985008,0.0530991533898887,0.123504450821497,-4.18762538240825,"G3V6U3","Alg2",313231,"Alg2","313231","Alg2"
"337","P62282|RS11_RAT","P62282|RS11_RAT",1.2253818511963,22.925232887268,2.19727431928061,0.0531093398239341,0.123504450821497,-4.18780069121567,"P62282","Rps11",81774,"Rps11","81774","Rps11"
"338","A2VD12|PBIP1_RAT","A2VD12|PBIP1_RAT",1.0756912231445,25.2414779663086,2.19726630131164,0.0531100564601348,0.123504450821497,-4.1878130232176,"A2VD12","Pbxip1",310644,"Pbxip1","310644","Pbxip1"
"339","Q9WV63|KIF2A_RAT","Q9WV63|KIF2A_RAT",1.29454040527347,25.7768599192301,2.1904915926593,0.0537189171812108,0.123943450496436,-4.19822787928444,"Q9WV63",NA,NA,"Kif2a","","Kif2a"
"340","tr|F1M6P8|F1M6P8_RAT","tr|F1M6P8|F1M6P8_RAT",1.24898783365883,24.3148988087972,2.18893764934738,0.0538595202632157,0.123943450496436,-4.20061537623985,"F1M6P8","Edil3",688400,"Edil3","688400","Edil3"
"341","P97527|CNTN5_RAT","P97527|CNTN5_RAT",1.33222198486327,22.3623987833659,2.18855819303282,0.0538939078914642,0.123943450496436,-4.2011982975447,"P97527","Cntn5",114589,"Cntn5","114589","Cntn5"
"342","P32089|TXTP_RAT","P32089|TXTP_RAT",1.18030548095696,24.8734060923259,2.18816466655304,0.0539295929640983,0.123943450496436,-4.20180280029084,"P32089","Slc25a1",29743,"Slc25a1","29743","Slc25a1"
"343","P97710|SHPS1_RAT","P97710|SHPS1_RAT",1.17196273803713,25.6629384358724,2.18322948635015,0.0543790545572336,0.124612060880424,-4.20938093827363,"P97710","Sirpa",25528,"Sirpa","25528","Sirpa"
"344","tr|D4A3L3|D4A3L3_RAT","tr|D4A3L3|D4A3L3_RAT",1.19445737202963,22.9349864323934,2.18022581467984,0.0546543726059151,0.124878886244911,-4.21399055811934,"D4A3L3","Megf9",313270,"Megf9","313270","Megf9"
"345","Q3KRE0|ATAD3_RAT","Q3KRE0|ATAD3_RAT",1.35945129394529,24.6842956542969,2.17466132996781,0.0551679676976503,0.125341399263111,-4.22252487953408,"Q3KRE0","Atad3a",298682,"Atad3","298682","Atad3a"
"346","tr|A0A0G2K6T9|A0A0G2K6T9_RAT","tr|A0A0G2K6T9|A0A0G2K6T9_RAT",1.14824740091963,22.0217479070028,2.17457760845847,0.0551757304644231,0.125341399263111,-4.22265323165903,"A0A0G2K6T9",NA,NA,"Pcdh1","","Pcdh1"
"347","tr|F1LYJ8|F1LYJ8_RAT","tr|F1LYJ8|F1LYJ8_RAT",1.08168093363447,20.9241806666056,2.17141661509003,0.055469592412036,0.125645820276254,-4.22749815362735,"F1LYJ8","Gramd4",315203,"Gramd4","315203","Gramd4"
"348","P63079|GBRB3_RAT","P63079|GBRB3_RAT",1.5615062713623,23.977276802063,2.16719591265438,0.0558643194497834,0.126176307722787,-4.23396381520673,"P63079","Gabrb3",24922,"Gabrb3","24922","Gabrb3"
"349","tr|A0A0G2K490|A0A0G2K490_RAT","tr|A0A0G2K490|A0A0G2K490_RAT",1.10197194417316,20.0248908996582,2.16280144873463,0.0562781678721612,0.126583945322448,-4.24069138071953,"A0A0G2K490","Tnik",294917,"Tnik","294917","Tnik"
"350","A9UMV8|H2AJ_RAT","A9UMV8|H2AJ_RAT",1.05840937296551,21.4659290313721,2.16111101894551,0.0564381479269986,0.126583945322448,-4.24327812120609,"A9UMV8","H2afj",690795,"H2aj","690795","H2aj"
"351","tr|Q498C9|Q498C9_RAT","tr|Q498C9|Q498C9_RAT",1.1511478424072,20.6867087682088,2.15860754003213,0.0566758773783661,0.126583945322448,-4.24710781155623,"Q498C9","Zfp207",303763,"Zfp207","303763","Zfp207"
